Category,Sub Category,Sub Sub Category,Link,Product Link,Product,Price,Location,Total Rating,Discount,Color,Storage,Quantity Left,Product detail,Rating&Reviews(Overall),5star,4star,3star,2star,1star,Review
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/oppo-a31-4gb-ram-128gb-rom-original-malaysia-warranty-set-i895212249-s2391926411.html?search=1,OPPO A31 (4GB RAM + 128GB ROM ) Original Malaysia Warranty Set,RM649.00,Federal Territory of Kuala Lumpur,2 Ratings,-7%,"White (No FreeGift)
White
Black
Black (No FreeGift)",128GB,8,"ColorOS 6.1
6.5"" HD Waterdrop Screen
Mediatek MT6765V/CB Helio P35 (12nm)
4GB RAM; 128GB storage
Front: 8MP
Rear: 12 MP, f/1.8, (wide), PDAF 2 MP, f/2.4, 27mm (macro), 1/5.0"", 1.75µm 2 MP, f/2.4, (depth)
Battery: 4230mAh (Typ)
Screen Ratio: 89%
Type: In-Cell
SIM Card Type: Nano-SIM / Nano-USIM
Bluetooth: 5.0
3-Card Slot (dual sim + MicroSD)
Display resolution: 1600 x 720 (HD+)
Eye Protection Mode
Rear fingerprint scanner + Face Unlock
2.3 GHz Octa-Core Processor",5.0/5.0,2,0,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/google-pixel-3-xl-12864gb-cleary-whitejust-blacknot-pink-imported-used-as-new-condition-fullset-or-phone-only-i634538453-s1324890361.html?search=1,Google Pixel 3 XL [128/64GB ] Cleary White/Just Black/Not Pink (Imported-Used) As New Condition (FullSet Or Phone Only),"RM1,039.00",Federal Territory of Kuala Lumpur,4 Ratings,-69%,"JUST BLACK (PHONE ONLY)
JUST BLACK (FULLSET)
NOT PINK (FULLSET)
NOT PINK (PHONE ONLY)",64GB,4,"1 Month Warranty To Buyer
Original Used Set - 95%
6.3"" screen size
4GB RAM
64GB / 128GB ROM
Dual 8MP for Selfie Camera
12.2MP for Rear Camera
Fingerprint (rear-mounted)
Android 9.0 Upgradable to Android 10
Non-removable Li-Po 3430mAh battery",5.0/5.0,4,0,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/flash-saleship-from-kl-xiaomi-redmi-note-9-pro-664gb-6128gb-dual-sim-lte-official-global-version-brand-new-sealed-unit-i1016458659-s2708922934.html?search=1,[FLASH SALE/SHIP FROM KL] Xiaomi Redmi Note 9 Pro 6+64GB / 6+128GB Dual Sim LTE - Official Global Version / Brand New / Sealed Unit,RM939.00, ,0 Ratings,-9%,"Green
Grey","64GB
128GB",15,"16.9cm (6.67"" inch) FHD+ Resolution DotDisplay
nanoSIM + nanoSIM + microSD
Qualcomm® Snapdragon™ 720G
128GB + 6GB RAM / 4GB RAM + 64GB /128GB + 8GB RAM
Rear Camera: 64MP (wide) + 8MP (ultra wide-angle) + 5MP (macro) + 2MP (depth sensor) quad camera
Front Camera: 16MP in-display front camera
5020 mAh (typical) Li Polymer
Operating system MIUI 11
Battery & Charging : 5020mAh (typ)* supports 30W fast charge with USB Type-C (in-box charger 33W)",0/5.0,0,0,0,0,0,['']
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/ready-stock-huawei-p40-5g-handphone-8gb-ram128gb-rom-2-years-warranty-by-huawei-malaysia-i974826911-s2532478240.html?search=1,(Ready Stock) Huawei P40 5G Handphone (8GB RAM+128GB ROM) 2 Years Warranty by Huawei Malaysia,"RM2,799.00",Federal Territory of Kuala Lumpur,5 Ratings, ,"Blush Gold
Deep Sea Blue
Frost Silver",128GB, ,"Kirin 990 5G chipset
Ultra Vision Leica Triple Camera
50 MP Ultra Vision Camera
16 MP Ultra Wide Angle Camera
8 MP Telephoto Camera
AI AWB Algorithm
3800 mAh Battery
22.5 W HUAWEI SuperCharge
Hey Celia
Multi-tasking, No Switching",5.0/5.0,5,0,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/vivo-y91c-2gb-ram-32gb-rom-i1007528966-s2674426934.html?search=1,Vivo Y91C (2GB RAM + 32GB ROM),RM405.00,Malaysia,2 Ratings, ,"Fusion Black
Ocean Blue",32GB,3,"Highlights: - 6.22"" FullView Display - 2GB RAM + 32GB ROM, expandable up to 256GB - 4030mAh large battery - Dual SIM Dual Standby - MT6762R, octa-core, 2.0GHz - 5MP Front Camera + AI Face Beauty; 13MP Rear Camera - Android 8.1 Color: - Fusion Black What's in the box: - Y91c x1 - vivo Original Adapter x1 - vivo Original Cable x1 - Warranty Card x1 #Y91c #32GBROM #largeROM #LargeBattery #4030mAh #vivo",5.0/5.0,2,0,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/original-genuine-sony-xperia-z5-e6653-3gb32gb-snapdragon-810-refurbished-original-highest-grade-i304515669-s521282783.html?search=1,(Original Genuine) Sony Xperia Z5 E6653 3GB/32GB (Snapdragon 810) (Refurbished Original Highest Grade),RM368.00,Selangor,34 Ratings,-69%,"Gold
Graphite Black
White",32GB,4,"Important Notice : Imported/Refurbished unit don't have NFC function
We Always Provide Actual Photos Because We Have Confidence to Our Products
100% Genuine Original Product with Warranty Provided
Our Refurbished Product only use ""Original Highest Grade"" part...Not Like Others Low Grade
Sony Camera : 23MP (f/2.0,24mm,1/2.3"") with LED flash
Video : 2160p@20fps, 1080p@60fps, 720p@120fps, HDR
Powerful Chipset : Qualcomm MSM8994 Snapdragon 810
Powerful CPU : Octa-Core (4x1.5GHz Cortex-A53 & 4x2.0GHz Cortex-A57)
5.2"" IPS Full HD Display with Scratch-Resistant Glass, Oleophobic Coating
IP68 Dust/Water Proof (up to 1.5m for 30mins) *Warranty not cover water damaged",4.6/5.0,27,5,0,1,1,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/blackberry-classic-q20-new-full-set-authentic-genuine-original-classic-collection-iconic-legendary-vintage-blackberry-q20-blackberry-phone-nky-electronic-center-i1372064-s2681428488.html?search=1,BlackBerry Classic Q20 (New Full Set) (Authentic. Genuine. Original) (Classic. Collection. Iconic. Legendary. Vintage) (Blackberry Q20) (Blackberry Phone) (NKY Electronic Center),RM498.00,Selangor,21 Ratings,-62%, , ,2,"Please view more actual photos @ Product Details / Description
We always provide actual photos to give our customers The Best Online Shopping Experience!
100% Authentic. Genuine. Original Product with warranty provided
Very Limited & Rare Item in Market
Dual-Core 1.5GHz Krait CPU
16GB ROM + 2GB RAM / BlackBerry OS 10
720 x 720 pixels 1:1 Ratio IPS LCD
8MP Camera (f/2.2, 31mm) with Autofocus & LED Flash
4G LTE / WiFi / GPS",4.9/5.0,18,3,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/5g-phoneready-stockhuawei-nova-7-se-5g8gb-ram-128gb-rom-1-year-huawei-malaysia-warranty-i483290247-s3244168018.html?search=1,[5G PHONE][READY STOCK]Huawei Nova 7 SE 5G[8GB RAM | 128GB ROM] 1 Year Huawei Malaysia Warranty,"RM1,419.00",Kedah,19 Ratings,-5%,"PACKAGE X WHITE
PACKAGE A WHITE
PACKAGE X GREEN
PACKAGE A GREEN",128GB,10,"Band: 5G (subject to sim card compatibility) / 4G / LTE
Dimension: 162.3 x 75 x 8.6 mm (6.39 x 2.95 x 0.34 in)
Processor Type: Kirin 820 5G (7nm)
No of Cores: Octa-core
RAM: 8GB
Internal Storage: 128GB
Card Slot: Yes, NM Card Up to 256GB
Display (Inches): 6.5"" LCD Punch FullView Display
Resolution (px): 1080 x 2400 pixels
Rear Camera: 64 MP, f/1.8, 26mm (wide), 8 MP (ultrawide), 2 MP(macro), 2 MP(depth)
Front Camera: 16MP
Operating System: Android 10, EMUI 10, no Google Play Services
Sim: Dual SIM
Battery Capacity: 4000 mAh, 40W SuperCharge",5.0/5.0,19,0,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/google-pixel-2-4gb-ram-64gb-rom-as-new-condition-i548002933-s1087966030.html?search=1,Google Pixel 2 [4GB RAM + 64GB ROM] As New Condition,RM489.00,Federal Territory of Kuala Lumpur,32 Ratings,-73%,"Black
White
Blue",64GB,1,"1 Month Warranty To Buyer
Fullset + Free Tempered Glass & Case
As New condition
5.0"" screen size
Android 9 (Pie)
4GB RAM
64GB ROM
Qualcomm Snapdragon 835
Stereo Speaker
8MP Selfies Camera + 12.2MP Rear Camera
Fingerprint (Rear mounted)
2700mAh battery capacity",4.9/5.0,28,4,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/mobile-phone-m20plus-smartphone-with-face-recognition-572-inch-screen-432gb-i1006776526-s2670996074.html?search=1,Mobile Phone M20plus Smartphone With Face Recognition 5.72 inch Screen (4+32GB ),RM146.99, ,0 Ratings,-33%,"Blue EU Plug
Black EU Plug
Black UK Plug
Black US Plug
Blue UK Plug
Blue US Plug
Gold EU Plug
Gold UK Plug
Gold US Plug",32GB,,"Vivid and lifelike colors, each picture is as beautiful as wallpaper. When playing large-scale games, the main experience between game engines greatly improves the network speed, frame rate and image smoothness. The system is based on the in-depth development of Android system, more perfect and smooth. 3D micro arc is designed on the back to make it comfortable;
Dual sim card and dual standby: (one standard SIM slot, one micro SIM slot);",0/5.0,0,0,0,0,0,['']
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/stayathome-deals-realme-6i-4gb-128gb-w-free-gifts-authorised-realme-store-new-model-original-realme-i929140846-s2332442304.html?search=1,🔥STAYATHOME DEALS🔥 REALME 6i (4GB + 128GB) w/ Free Gifts 🎁 (AUTHORISED REALME STORE) NEW MODEL ORIGINAL REALME,RM899.00,Malaysia,5 Ratings, ,"Cream White
Green Tea",128GB,5,"💯💯💯 ORIGINAL REALME MALAYSIA 🔥🔥🔥✔ 128GB ROM, 4GB RAM✔ External Memory✔ Fast charging 18W✔ Non-removable Li-Po 5000 mAh battery✔ 6.5 inches, 102.0 cm2 (~82.7% screen-to-body ratio)✔ Mini-drop fullscreen✔ IPS LCD capacitive touchscreen, 16M colors✔ Corning Gorilla Glass 3✔ Quad Rear Camera 48MP+8MP+2MP+2MP✔ Front Camera 16MP✔ Video: 1080p@30fps, gyro-EIS✔ Realme UI, based on Android 10 (Updated)✔ Mediatek Helio G80 (12 nm)✔ Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)✔ Card Tray: Dual nano-SIM and TF card✔ USB Type: TYPE-C",5.0/5.0,5,0,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/samsung-galaxy-j6-3gb-32gb-sm-j600f-i646874366-s1364586773.html?search=1,SAMSUNG GALAXY J6 3GB + 32GB SM-J600F,RM595.00,Federal Territory of Kuala Lumpur,1 Ratings,-15%,"Black
Gold
Blue",32GB, ,"Cheapest in Malaysia.
100% Genuine products.
Ready Stock for all the products listed in our Lazada store.
All orders will be processed and shipped in less than 24 hours.
Warranty claims will be handled with priority.
Professional customer service team.
Chipset: Exynos 7870
CPU: Octa-core
RAM+ROM : 3GB + 32GB
Display : Super AMOLED 5.6 inches (720 x 1480 pixels)
Rear Camera : Single - 13 MP
Front Camera : Single - 8 MP
Battery: 4000 mAh battery
Dimensions : 149.3 x 70.2 x 8.2 mm
Weight : 154 g (5.43 oz)
Model: SM-J600F",5.0/5.0,1,0,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/google-pixel-3-64gb-4gb-ram-new-unit-i619188903-s1279052001.html?search=1,Google Pixel 3 64GB 4GB RAM New Unit,"RM1,650.00",Malaysia,1 Ratings,-21%, , ,5,"Selling Original Google Pixel 3
Fullset With Box
1year warranty
upgradable to Android 10
Snapdragon 845
64/128GB Storage 4GB RAM",4.0/5.0,0,1,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/100-original-realme-c3-3gb-ram32gb-rom-malaysia-set-i833798572-s1985176404.html?search=1,100% Original Realme C3 [3GB RAM+32GB ROM] Malaysia Set,RM489.00,Perak,22 Ratings, ,"Blue
RED",32GB,,,5.0/5.0,21,1,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/huawei-y6p-4gb64gb-5000-mah-battery-100-original-i1008008627-s2676364586.html?search=1,Huawei Y6P [ 4GB+64GB ] [ 5000 mAh Battery ] [ 100% ORIGINAL ],RM559.00,Selangor,4 Ratings, ,"Purple
Green
Black",64GB,5,"6.3 inches display
4GB RAM + 64GB ROM ( EXPAND TO 512GB )
EMUI 10.1
5000 MAH BATTERY
HELIO P22
FINGER PRINT SENSOR
HUAWEI HISTEN SOUND EFFECT",5.0/5.0,4,0,0,0,0,"[{'Date': '2020-06-22', 'Time': '19:32 PM', 'Reviewer': 'by 美芬 黄.', 'Comment': '', 'Like': '0'}]"
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/iphones-xs-64gb256gb-second-95-new-i890742447-s2200170853.html?search=1,iphones Xs 64gb/256gb Second 95% New,"RM2,098.00", ,0 Ratings,-9%,"GOLD
SILVER
BLACK","64GB
256GB",5,"100% Original
Second Hand
Conditions 95% New
One Month Warranty
Selected colour out of stock will replace by random colour
For more informations 010-2173224",0/5.0,0,0,0,0,0,['']
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/xiaomi-mi-10-pro-5g-smartphones-667-108-mp-camera-8gb-ram-256gb-rom-2-year-official-warranty-by-xiaomi-malaysia-freebies-worth-up-to-rm299-i941324792-s2379844366.html?search=1,Xiaomi Mi 10 Pro 5G Smartphones [6.67″ | 108 MP Camera | 8GB RAM + 256GB ROM] 2 Year Official Warranty By Xiaomi Malaysia + Freebies Worth Up to RM299,"RM3,899.00", ,0 Ratings, ,"Solstice Grey
Alpine White",256GB,3,"2 Years Official Warranty By Xiaomi Malaysia
1 Year Screen Crack Protection Warranty
Freebies 1: Mi True Wireless Earbuds (Basic)
Freebies 2: Xiaomi Mi Band 3 or Black Shark FunCooler Pro
Single Nano-SIM slot
Color Option: Alpine White / Solstice Grey
162.5 x 74.8 x 9 mm (6.40 x 2.94 x 0.35 in)
Super AMOLED capacitive touchscreen, 16M colors
6.67 inches, 109.2 cm2 (~89.8% screen-to-body ratio)
1080 x 2340 pixels, 19.5:9 ratio (~386 ppi density)
Corning Gorilla Glass 5 / HDR10+ / 90Hz refresh rate
Qualcomm SM8250 Snapdragon 865 (7 nm+), Octa-core (1x2.84 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585)
8GB RAM + 256GB ROM
Back Camera 1: 108 MP, f/1.7, (wide), 1/1.33"", 0.8µm, PDAF, Laser AF, OIS
Back Camera 2: 8 MP, f/2.0, (telephoto), 1.0µm, PDAF, Laser AF, OIS, 10x hybrid optical zoom
Back Camera 3: 12 MP, f/2.0, (portrait), 1/2.55"", 1.4µm, dual pixel PDAF, 2x optical zoom
Back Camera 4: 20 MP, f/2.2, 13mm (ultrawide)
Selfie Camera: 20 MP, f/2.0, (wide), 1/3"", 0.9µm
Video: 4320p@30fps, 2160p@30/60fps, 1080p@30/60/120/240/960fps; gyro-EIS
Bluetooth 5.1, Fingerprint (under display, optical), Accelerometer, Gyro, Proximity, Compass, Barometer, NFC
Non-removable Li-Po 4500 mAh battery
Fast charging 50W / Power Delivery 3.0
Fast wireless charging 30W
Power bank/Reverse wireless charging 5W",0/5.0,0,0,0,0,0,['']
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/lenovo-4g-pad-plus-lenovo-tablet-lenovo-tab-with-stylus-pen-tablet-stand-flip-case-screen-protector-4gb-ram-64gb-rom-support-4g-support-dual-sim-support-sd-card-i575072085-s1150122044.html?search=1,Lenovo 4G Pad Plus Lenovo Tablet Lenovo Tab With Stylus Pen + Tablet Stand + Flip Case + Screen Protector ( 4GB RAM + 64GB ROM ) Support 4G Support Dual Sim Support SD Card,RM380.00,Federal Territory of Kuala Lumpur,3 Ratings,-52%,"Pink
Silver",64GB,,"Brand : Lenovo PadPlus
Display (inches) : 10.1
Internal Storage : 64GB ROM +4GB RAM
Processor : 1.3GHz Quad-Core
Android Version: 7.0
Battery : 4100mAh
Voltage: 3.9V
Operating System : Marshmallow
Expandable storage : Yes
Expandable storage type : microSD
Expandable storage up to (GB) : 32
Resolution (px) : HD 1280 x 800 pixels
Camera 2.3MP (Rear) , 0.3MP (Front)
Rear Flash : LED",5.0/5.0,3,0,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/huawei-matepad-t-80-4g-lte32gb-rom2gb-ram-tablet-with-1-year-huawei-malaysia-warranty-i999888580-s2792642564.html?search=1,"Huawei MatePad T 8.0"" (4G LTE/32GB ROM/2GB RAM) Tablet with 1 Year Huawei Malaysia Warranty",RM499.00,Malaysia,5 Ratings, , , ,2,"PROCESSOR TYPE - MTK MT8768, 8 Core A53, 4x2.0 GHz+4x1.5GHz
PROCESSOR CORE - Octa-core 2.0 GHz processor
OPERATING SYSTEM - EMUI 10.1 (Based on Android 10.0)
SCREEN SIZE - 8.0 inches
REAR CAMERA (MAIN CAMERA) - 5 MP, auto-focus
FRONT CAMERA (SECONDARY CAMERA) - 2 MP, fixed focus
BATTERY CAPACITY - 5100 mAh (typical value)
DIMENSIONS - 8.55 mm (H) x 199.70 mm (W) x 121.10 mm (D)",5.0/5.0,5,0,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/free-shipping-samsung-galaxy-a21s-664gb-smartphone-1-years-warranty-by-samsung-malaysia-sm-a217-2020-latest-mobile-phone-i596934537-s2976004607.html?search=1,[Free Shipping] Samsung Galaxy A21s [6+64GB] Smartphone 1 Years Warranty By Samsung Malaysia SM-A217 - 2020 Latest Mobile phone,RM799.00,Selangor,4 Ratings,-15%,"Blue
White
Black",64GB,4,"Dimension: 163.7 x 75.3 x 8.9mm
CPU Speed: 2.0GHz
CPU Type: Octa-Core
Display (Inches): 6.5
Resolution (px): 720 x 1600 (HD+)
Rear Camera - Resolution (Multiple) 48.0 MP + 8.0 MP + 2.0 MP + 2.0 MP
Front Camera - Resolution 13.0 MP
RAM Size: 6GB
ROM Size: 64GB
Sim: Dual SIM
Battery Capacity: 5000 mAh",5.0/5.0,4,0,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/realme-5i-ready-stock-12-items-included-original-realme-malaysia-1-year-warranty-by-realme-malaysia-fast-delivery-i504568526-s1902120611.html?search=1,REALME 5i [READY STOCK] [12 ITEMS INCLUDED] [ORIGINAL REALME MALAYSIA] [1 YEAR WARRANTY BY REALME MALAYSIA] [FAST DELIVERY],RM566.00,Malaysia,15 Ratings,-6%,"Package A Green
Package B Blue
Package B Green
Package A Blue",64GB,,"6.52-inch Full Screen display
Qualcomm SDM665 Snapdragon 665 (11 nm) Octa-core Processor
12 MP + 8 MP + 2MP + 2MP Quad Rear Camera,
8 MP Front Camera
4GB RAM + 64GB ROM (Expandable storage up to 256GB)
5000 mAh (Non-removable)
Colors : Blue, Green",4.6/5.0,13,0,0,2,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/honor-8s-smartphones-2gb32gb-with-1-year-honor-malaysia-warranty-freehonor-vacuum-mug-while-stock-last-i861158197-s2884338950.html?search=1,HONOR 8S Smartphones ( 2GB+32GB) with 1 Year Honor Malaysia Warranty [ FREE:HONOR VACUUM MUG WHILE STOCK LAST],RM369.00,Malaysia,6 Ratings, ,"Black
Blue",32GB, ,"5.71"" FullView Dewdrop Display
2GB RAM + 32GB ROM
13MP Wide Aperture Rear Camera
Dual SIM Slot + Micro-SD Slot
Fashionable Dual-Texture Phone Body
3020mAh Long Lasting Battery",4.7/5.0,4,2,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/oukitel-c17-pro-635-4gb-64gb-13mp5mp2mp-rear-camera-blind-hole-display-handphone-android-90-os-octa-core-mobile-phone-mtk6763-20ghz-rear-fingerprint-face-id-smartphone-sale-i681406172-s1474694480.html?search=1,OUKITEL C17 Pro 6.35” 4GB 64GB 13MP+5MP+2MP Rear Camera Blind hole Display Handphone Android 9.0 OS Octa-Core Mobile phone MTK6763 2.0GHz Rear Fingerprint Face ID Smartphone Sale,RM449.00,China,50 Ratings,-44%,"Red
Black
Blue",64GB,,"Display: 6.35 inch
Rear Camera: 13.0MP+5.0MP+2.0MP
Front Camera: 5.0MP
RAM: 4GB
ROM: 64GB
Battery: 3900mAh
CPU: MTK6763
Processor Core: Octa Core
Global Bands & Dual 4G LTE
Network: GSM/WCDMA/LTE
OS: Android 9.0",4.9/5.0,47,2,0,0,1,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/black-shark-3-gaming-smartphone-8gb-128gb-with-freebies-screen-protection-insurance-i938084354-s2969318177.html?search=1,Black Shark 3 Gaming Smartphone (8GB +128GB) with Freebies + Screen Protection Insurance,"RM2,799.00",Federal Territory of Kuala Lumpur,1 Ratings,-12%,"Midnight Black
Rookie Kit
Pro Kit
Legendary Kit
Ultimate Kit",128GB,1,"Network Technology : GSM / CDMA / HSPA / EVDO / LTE / 5G
Build: Glass front, aluminum back, aluminum frame
SIM: Dual SIM (Nano-SIM, dual stand-by)
DISPLAY: AMOLED capacitive touchscreen, 16M colors
Size: 6.67 inches
Resolution: 1080 x 2400 pixels, 20:9 ratio (~395 ppi density), 90Hz refresh rate
Chipset: Qualcomm SM8250 Snapdragon 865
CPU: Octa-core
GPU: Adreno 650
Internal: 128GB 8GB RAM
MAIN CAMERA: 64 MP
SELFIE CAMER: 20 MP
3.5mm Jack: Yes
Bluetooth:5.0
USB: 2.0, Type-C 1.0 reversible connector
FEATURES Sensors: Fingerprint (under display, optical), accelerometer, gyro, proximity, compass
BATTERY: Non-removable Li-Po 4720 mAh battery
Charging: Fast charging 30W, Magnetic charging 18W
Package includes: Handphone, Fast Charge Power Adapter, USB Type-C data cable, Type-C to 3.5mm Audio Jack Adapter, SIM Tray Ejector, Protective Case, Screen Protector, Quick Start Guide
For warranty & servicing, please log in to: www.mobiletechnic.com",5.0/5.0,1,0,0,0,0,[]
